Mon Dec  2 13:23:02 EST 2013, 20.79, %O2
Mon Dec  2 13:24:01 EST 2013, 20.78, %O2
Mon Dec  2 13:25:02 EST 2013, 20.76, %O2
Mon Dec  2 13:26:01 EST 2013, 20.8, %O2
Mon Dec  2 13:27:01 EST 2013, 20.78, %O2
Mon Dec  2 13:28:02 EST 2013, 20.78, %O2
Mon Dec  2 13:29:01 EST 2013, 20.79, %O2
Mon Dec  2 13:30:02 EST 2013, 20.79, %O2
Mon Dec  2 13:31:01 EST 2013, 20.78, %O2
Mon Dec  2 13:32:02 EST 2013, 20.78, %O2
Mon Dec  2 13:33:01 EST 2013, 20.78, %O2
Mon Dec  2 13:34:02 EST 2013, 20.8, %O2
Mon Dec  2 13:35:01 EST 2013, 20.78, %O2
Mon Dec  2 13:36:02 EST 2013, 20.79, %O2
Mon Dec  2 13:37:01 EST 2013, 20.78, %O2
Mon Dec  2 13:38:02 EST 2013, 20.77, %O2
Mon Dec  2 13:39:02 EST 2013, 20.78, %O2
Mon Dec  2 13:40:01 EST 2013, 20.78, %O2
Mon Dec  2 13:41:02 EST 2013, 20.8, %O2
Mon Dec  2 13:42:01 EST 2013, 20.77, %O2
Mon Dec  2 13:43:02 EST 2013, 20.76, %O2
Mon Dec  2 13:44:02 EST 2013, 20.78, %O2
Mon Dec  2 13:45:01 EST 2013, 20.78, %O2
Mon Dec  2 13:46:02 EST 2013, 20.78, %O2
Mon Dec  2 13:47:01 EST 2013, 20.79, %O2
Mon Dec  2 13:48:02 EST 2013, 20.8, %O2
Mon Dec  2 13:49:01 EST 2013, 20.78, %O2
Mon Dec  2 13:50:02 EST 2013, 20.8, %O2
Mon Dec  2 13:51:01 EST 2013, 20.79, %O2
Mon Dec  2 13:52:02 EST 2013, 20.76, %O2
Mon Dec  2 13:53:01 EST 2013, 20.78, %O2
Mon Dec  2 13:54:02 EST 2013, 20.78, %O2
Mon Dec  2 13:55:01 EST 2013, 20.78, %O2
Mon Dec  2 13:56:01 EST 2013, 20.76, %O2
Mon Dec  2 13:57:01 EST 2013, 20.78, %O2
Mon Dec  2 13:58:02 EST 2013, 20.78, %O2
Mon Dec  2 13:59:01 EST 2013, 20.79, %O2
Mon Dec  2 14:00:02 EST 2013, 20.78, %O2
Mon Dec  2 14:01:02 EST 2013, 20.76, %O2
Mon Dec  2 14:02:01 EST 2013, 20.78, %O2
Mon Dec  2 14:03:02 EST 2013, 20.78, %O2
Mon Dec  2 14:04:01 EST 2013, 20.78, %O2
Mon Dec  2 14:05:02 EST 2013, 20.8, %O2
Mon Dec  2 14:06:01 EST 2013, 20.79, %O2
Mon Dec  2 14:07:02 EST 2013, 20.77, %O2
Mon Dec  2 14:08:01 EST 2013, 20.78, %O2
Mon Dec  2 14:09:02 EST 2013, 20.79, %O2
Mon Dec  2 14:10:02 EST 2013, 20.78, %O2
Mon Dec  2 14:11:01 EST 2013, 20.76, %O2
Mon Dec  2 14:12:01 EST 2013, 20.8, %O2
Mon Dec  2 14:13:02 EST 2013, 20.79, %O2
Mon Dec  2 14:14:01 EST 2013, 20.8, %O2
Mon Dec  2 14:15:02 EST 2013, 20.77, %O2
Mon Dec  2 14:16:01 EST 2013, 20.79, %O2
Mon Dec  2 14:17:02 EST 2013, 20.8, %O2
Mon Dec  2 14:18:02 EST 2013, 20.79, %O2
Mon Dec  2 14:19:01 EST 2013, 20.82, %O2
Mon Dec  2 14:20:02 EST 2013, 20.82, %O2
Mon Dec  2 14:21:01 EST 2013, 20.81, %O2
Mon Dec  2 14:22:02 EST 2013, 20.82, %O2
Mon Dec  2 14:23:01 EST 2013, 20.8, %O2
Mon Dec  2 14:24:02 EST 2013, 20.82, %O2
Mon Dec  2 14:25:01 EST 2013, 20.81, %O2
Mon Dec  2 14:26:02 EST 2013, 20.81, %O2
Mon Dec  2 14:27:01 EST 2013, 20.81, %O2
Mon Dec  2 14:28:01 EST 2013, 20.81, %O2
Mon Dec  2 14:29:02 EST 2013, 20.83, %O2
Mon Dec  2 14:30:01 EST 2013, 20.82, %O2
Mon Dec  2 14:31:02 EST 2013, 20.82, %O2
Mon Dec  2 14:32:01 EST 2013, 20.81, %O2
Mon Dec  2 14:33:02 EST 2013, 20.84, %O2
Mon Dec  2 14:34:01 EST 2013, 20.82, %O2
Mon Dec  2 14:35:02 EST 2013, 20.82, %O2
Mon Dec  2 14:36:02 EST 2013, 20.82, %O2
Mon Dec  2 14:37:01 EST 2013, 20.82, %O2
Mon Dec  2 14:38:02 EST 2013, 20.84, %O2
Mon Dec  2 14:39:01 EST 2013, 20.82, %O2
Mon Dec  2 14:40:01 EST 2013, 20.82, %O2
Mon Dec  2 14:41:01 EST 2013, 20.82, %O2
Mon Dec  2 14:42:01 EST 2013, 20.85, %O2
Mon Dec  2 14:43:01 EST 2013, 20.85, %O2
Mon Dec  2 14:44:01 EST 2013, 20.8, %O2
Mon Dec  2 14:45:01 EST 2013, 20.84, %O2
Mon Dec  2 14:46:01 EST 2013, 20.82, %O2
Mon Dec  2 14:47:02 EST 2013, 20.84, %O2
Mon Dec  2 14:48:01 EST 2013, 20.84, %O2
Mon Dec  2 14:49:02 EST 2013, 20.83, %O2
Mon Dec  2 14:50:01 EST 2013, 20.82, %O2
Mon Dec  2 14:51:02 EST 2013, 20.82, %O2
Mon Dec  2 14:52:01 EST 2013, 20.82, %O2
Mon Dec  2 14:53:01 EST 2013, 20.85, %O2
Mon Dec  2 14:54:02 EST 2013, 20.82, %O2
Mon Dec  2 14:55:01 EST 2013, 20.84, %O2
Mon Dec  2 14:56:02 EST 2013, 20.85, %O2
Mon Dec  2 14:57:01 EST 2013, 20.85, %O2
Mon Dec  2 14:58:02 EST 2013, 20.83, %O2
Mon Dec  2 14:59:01 EST 2013, 20.82, %O2
Mon Dec  2 15:00:02 EST 2013, 20.83, %O2
Mon Dec  2 15:01:01 EST 2013, 20.84, %O2
Mon Dec  2 15:02:02 EST 2013, 20.83, %O2
Mon Dec  2 15:03:01 EST 2013, 20.83, %O2
Mon Dec  2 15:04:02 EST 2013, 20.85, %O2
Mon Dec  2 15:05:01 EST 2013, 20.85, %O2
Mon Dec  2 15:06:02 EST 2013, 20.83, %O2
Mon Dec  2 15:07:01 EST 2013, 20.85, %O2
Mon Dec  2 15:08:02 EST 2013, 20.84, %O2
Mon Dec  2 15:09:02 EST 2013, 20.85, %O2
Mon Dec  2 15:10:01 EST 2013, 20.82, %O2
Mon Dec  2 15:11:01 EST 2013, 20.85, %O2
Mon Dec  2 15:12:01 EST 2013, 20.84, %O2
Mon Dec  2 15:13:01 EST 2013, 20.83, %O2
Mon Dec  2 15:14:02 EST 2013, 20.85, %O2
Mon Dec  2 15:15:01 EST 2013, 20.85, %O2
Mon Dec  2 15:16:02 EST 2013, 20.85, %O2
Mon Dec  2 15:17:01 EST 2013, 20.87, %O2
Mon Dec  2 15:18:02 EST 2013, 20.85, %O2
Mon Dec  2 15:19:01 EST 2013, 20.85, %O2
Mon Dec  2 15:20:02 EST 2013, 20.85, %O2
Mon Dec  2 15:21:02 EST 2013, 20.86, %O2
Mon Dec  2 15:22:01 EST 2013, 20.86, %O2
Mon Dec  2 15:23:02 EST 2013, 20.86, %O2
Mon Dec  2 15:24:01 EST 2013, 20.84, %O2
Mon Dec  2 15:25:02 EST 2013, 20.85, %O2
Mon Dec  2 15:26:01 EST 2013, 20.87, %O2
Mon Dec  2 15:27:02 EST 2013, 20.85, %O2
Mon Dec  2 15:28:01 EST 2013, 20.86, %O2
Mon Dec  2 15:29:02 EST 2013, 20.85, %O2
Mon Dec  2 15:30:02 EST 2013, 20.86, %O2
Mon Dec  2 15:31:01 EST 2013, 20.87, %O2
Mon Dec  2 15:32:02 EST 2013, 20.87, %O2
Mon Dec  2 15:33:01 EST 2013, 20.87, %O2
Mon Dec  2 15:34:02 EST 2013, 20.87, %O2
Mon Dec  2 15:35:01 EST 2013, 20.87, %O2
Mon Dec  2 15:36:02 EST 2013, 20.86, %O2
Mon Dec  2 15:37:01 EST 2013, 20.88, %O2
Mon Dec  2 15:38:02 EST 2013, 20.87, %O2
Mon Dec  2 15:39:02 EST 2013, 20.87, %O2
Mon Dec  2 15:40:01 EST 2013, 20.87, %O2
Mon Dec  2 15:41:02 EST 2013, 20.87, %O2
Mon Dec  2 15:42:02 EST 2013, 20.89, %O2
Mon Dec  2 15:43:01 EST 2013, 20.87, %O2
Mon Dec  2 15:44:02 EST 2013, 20.87, %O2
Mon Dec  2 15:45:01 EST 2013, 20.88, %O2
Mon Dec  2 15:46:02 EST 2013, 20.89, %O2
Mon Dec  2 15:47:01 EST 2013, 20.87, %O2
Mon Dec  2 15:48:02 EST 2013, 20.87, %O2
Mon Dec  2 15:49:01 EST 2013, 20.87, %O2
Mon Dec  2 15:50:02 EST 2013, 20.86, %O2
Mon Dec  2 15:51:02 EST 2013, 20.87, %O2
Mon Dec  2 15:52:01 EST 2013, 20.87, %O2
Mon Dec  2 15:53:02 EST 2013, 20.86, %O2
Mon Dec  2 15:54:01 EST 2013, 20.86, %O2
Mon Dec  2 15:55:02 EST 2013, 20.85, %O2
Mon Dec  2 15:56:01 EST 2013, 20.85, %O2
Mon Dec  2 15:57:02 EST 2013, 20.85, %O2
Mon Dec  2 15:58:01 EST 2013, 20.85, %O2
Mon Dec  2 15:59:01 EST 2013, 20.85, %O2
Mon Dec  2 16:00:02 EST 2013, 20.83, %O2
Mon Dec  2 16:01:01 EST 2013, 20.87, %O2
Mon Dec  2 16:02:02 EST 2013, 20.87, %O2
Mon Dec  2 16:03:01 EST 2013, 20.86, %O2
Mon Dec  2 16:04:02 EST 2013, 20.86, %O2
Mon Dec  2 16:05:01 EST 2013, 20.87, %O2
Mon Dec  2 16:06:02 EST 2013, 20.83, %O2
Mon Dec  2 16:07:01 EST 2013, 20.84, %O2
Mon Dec  2 16:08:02 EST 2013, 20.85, %O2
Mon Dec  2 16:09:01 EST 2013, 20.86, %O2
Mon Dec  2 16:10:01 EST 2013, 20.85, %O2
Mon Dec  2 16:11:02 EST 2013, 20.83, %O2
Mon Dec  2 16:12:01 EST 2013, 20.83, %O2
Mon Dec  2 16:13:02 EST 2013, 20.85, %O2
Mon Dec  2 16:14:01 EST 2013, 20.83, %O2
Mon Dec  2 16:15:02 EST 2013, 20.85, %O2
Mon Dec  2 16:16:01 EST 2013, 20.85, %O2
Mon Dec  2 16:17:01 EST 2013, 20.86, %O2
Mon Dec  2 16:18:02 EST 2013, 20.84, %O2
Mon Dec  2 16:19:01 EST 2013, 20.84, %O2
Mon Dec  2 16:20:02 EST 2013, 20.82, %O2
Mon Dec  2 16:21:01 EST 2013, 20.82, %O2
Mon Dec  2 16:22:02 EST 2013, 20.85, %O2
Mon Dec  2 16:23:01 EST 2013, 20.84, %O2
Mon Dec  2 16:24:02 EST 2013, 20.84, %O2
Mon Dec  2 16:25:01 EST 2013, 20.85, %O2
Mon Dec  2 16:26:01 EST 2013, 20.82, %O2
Mon Dec  2 16:27:02 EST 2013, 20.82, %O2
Mon Dec  2 16:28:01 EST 2013, 20.83, %O2
Mon Dec  2 16:29:02 EST 2013, 20.83, %O2
Mon Dec  2 16:30:01 EST 2013, 20.82, %O2
Mon Dec  2 16:31:02 EST 2013, 20.84, %O2
Mon Dec  2 16:32:01 EST 2013, 20.82, %O2
Mon Dec  2 16:33:02 EST 2013, 20.81, %O2
Mon Dec  2 16:34:01 EST 2013, 20.81, %O2
Mon Dec  2 16:35:02 EST 2013, 20.81, %O2
Mon Dec  2 16:36:02 EST 2013, 20.81, %O2
Mon Dec  2 16:37:01 EST 2013, 20.8, %O2
Mon Dec  2 16:38:02 EST 2013, 20.83, %O2
Mon Dec  2 16:39:01 EST 2013, 20.82, %O2
Mon Dec  2 16:40:01 EST 2013, 20.82, %O2
Mon Dec  2 16:41:02 EST 2013, 20.85, %O2
Mon Dec  2 16:42:01 EST 2013, 20.85, %O2
Mon Dec  2 16:43:02 EST 2013, 20.82, %O2
Mon Dec  2 16:44:01 EST 2013, 20.85, %O2
Mon Dec  2 16:45:02 EST 2013, 20.86, %O2
Mon Dec  2 16:46:02 EST 2013, 20.85, %O2
Mon Dec  2 16:47:01 EST 2013, 20.87, %O2
Mon Dec  2 16:48:02 EST 2013, 20.85, %O2
Mon Dec  2 16:49:01 EST 2013, 20.85, %O2
Mon Dec  2 16:50:02 EST 2013, 20.87, %O2
Mon Dec  2 16:51:01 EST 2013, 20.87, %O2
Mon Dec  2 16:52:02 EST 2013, 20.89, %O2
Mon Dec  2 16:53:01 EST 2013, 20.87, %O2
Mon Dec  2 16:54:02 EST 2013, 20.87, %O2
Mon Dec  2 16:55:01 EST 2013, 20.89, %O2
Mon Dec  2 16:56:02 EST 2013, 20.86, %O2
Mon Dec  2 16:57:01 EST 2013, 20.89, %O2
Mon Dec  2 16:58:02 EST 2013, 20.89, %O2
Mon Dec  2 16:59:01 EST 2013, 20.91, %O2
Mon Dec  2 17:00:01 EST 2013, 20.89, %O2
Mon Dec  2 17:01:01 EST 2013, 20.74, %O2
Mon Dec  2 17:02:01 EST 2013, 20.82, %O2
Mon Dec  2 17:03:02 EST 2013, 20.87, %O2
Mon Dec  2 17:04:01 EST 2013, 20.88, %O2
Mon Dec  2 17:05:02 EST 2013, 20.87, %O2
Mon Dec  2 17:06:01 EST 2013, 20.88, %O2
Mon Dec  2 17:07:02 EST 2013, 20.85, %O2
Mon Dec  2 17:08:01 EST 2013, 20.85, %O2
Mon Dec  2 17:09:02 EST 2013, 20.87, %O2
Mon Dec  2 17:10:02 EST 2013, 20.88, %O2
Mon Dec  2 17:11:01 EST 2013, 20.85, %O2
Mon Dec  2 17:12:02 EST 2013, 20.87, %O2
Mon Dec  2 17:13:01 EST 2013, 20.88, %O2
Mon Dec  2 17:14:02 EST 2013, 20.86, %O2
Mon Dec  2 17:15:01 EST 2013, 20.87, %O2
Mon Dec  2 17:16:02 EST 2013, 20.79, %O2
Mon Dec  2 17:17:02 EST 2013, 20.87, %O2
Mon Dec  2 17:18:01 EST 2013, 20.87, %O2
Mon Dec  2 17:19:02 EST 2013, 20.87, %O2
Mon Dec  2 17:20:01 EST 2013, 20.87, %O2
Mon Dec  2 17:21:02 EST 2013, 20.89, %O2
Mon Dec  2 17:22:01 EST 2013, 20.86, %O2
Mon Dec  2 17:23:02 EST 2013, 20.86, %O2
Mon Dec  2 17:24:01 EST 2013, 20.7, %O2
Mon Dec  2 17:25:02 EST 2013, 20.85, %O2
Mon Dec  2 17:26:01 EST 2013, 20.85, %O2
Mon Dec  2 17:27:02 EST 2013, 20.84, %O2
Mon Dec  2 17:28:01 EST 2013, 20.85, %O2
Mon Dec  2 17:29:02 EST 2013, 20.87, %O2
Mon Dec  2 17:30:01 EST 2013, 20.86, %O2
Mon Dec  2 17:31:02 EST 2013, 20.85, %O2
Mon Dec  2 17:32:01 EST 2013, 20.85, %O2
Mon Dec  2 17:33:01 EST 2013, 20.86, %O2
Mon Dec  2 17:34:02 EST 2013, 20.87, %O2
Mon Dec  2 17:35:01 EST 2013, 20.89, %O2
Mon Dec  2 17:36:02 EST 2013, 20.89, %O2
Mon Dec  2 17:37:01 EST 2013, 20.89, %O2
Mon Dec  2 17:38:02 EST 2013, 20.91, %O2
Mon Dec  2 17:39:02 EST 2013, 20.89, %O2
Mon Dec  2 17:40:01 EST 2013, 20.92, %O2
Mon Dec  2 17:41:02 EST 2013, 20.9, %O2
Mon Dec  2 17:42:01 EST 2013, 20.89, %O2
Mon Dec  2 17:43:02 EST 2013, 20.91, %O2
Mon Dec  2 17:44:01 EST 2013, 20.89, %O2
Mon Dec  2 17:45:01 EST 2013, 20.91, %O2
Mon Dec  2 17:46:02 EST 2013, 20.91, %O2
Mon Dec  2 17:47:01 EST 2013, 20.89, %O2
Mon Dec  2 17:48:02 EST 2013, 20.91, %O2
Mon Dec  2 17:49:01 EST 2013, 20.88, %O2
Mon Dec  2 17:50:02 EST 2013, 20.89, %O2
Mon Dec  2 17:51:01 EST 2013, 20.87, %O2
Mon Dec  2 17:52:02 EST 2013, 20.89, %O2
Mon Dec  2 17:53:01 EST 2013, 20.89, %O2
Mon Dec  2 17:54:02 EST 2013, 20.89, %O2
Mon Dec  2 17:55:02 EST 2013, 20.89, %O2
Mon Dec  2 17:56:01 EST 2013, 20.89, %O2
Mon Dec  2 17:57:02 EST 2013, 20.89, %O2
Mon Dec  2 17:58:01 EST 2013, 20.88, %O2
Mon Dec  2 17:59:02 EST 2013, 20.9, %O2
Mon Dec  2 18:00:01 EST 2013, 20.86, %O2
Mon Dec  2 18:01:02 EST 2013, 20.87, %O2
Mon Dec  2 18:02:01 EST 2013, 20.88, %O2
Mon Dec  2 18:03:02 EST 2013, 20.89, %O2
Mon Dec  2 18:04:02 EST 2013, 20.88, %O2
Mon Dec  2 18:05:01 EST 2013, 20.87, %O2
Mon Dec  2 18:06:02 EST 2013, 20.86, %O2
Mon Dec  2 18:07:01 EST 2013, 20.89, %O2
Mon Dec  2 18:08:02 EST 2013, 20.88, %O2
Mon Dec  2 18:09:02 EST 2013, 20.87, %O2
Mon Dec  2 18:10:01 EST 2013, 20.87, %O2
Mon Dec  2 18:11:02 EST 2013, 20.85, %O2
Mon Dec  2 18:12:01 EST 2013, 20.88, %O2
Mon Dec  2 18:13:01 EST 2013, 20.89, %O2
Mon Dec  2 18:14:02 EST 2013, 20.89, %O2
Mon Dec  2 18:15:01 EST 2013, 20.89, %O2
Mon Dec  2 18:16:02 EST 2013, 20.88, %O2
Mon Dec  2 18:17:01 EST 2013, 20.87, %O2
Mon Dec  2 18:18:02 EST 2013, 20.87, %O2
Mon Dec  2 18:19:01 EST 2013, 20.85, %O2
Mon Dec  2 18:20:01 EST 2013, 20.88, %O2
Mon Dec  2 18:21:02 EST 2013, 20.87, %O2
Mon Dec  2 18:22:01 EST 2013, 20.87, %O2
Mon Dec  2 18:23:02 EST 2013, 20.87, %O2
Mon Dec  2 18:24:01 EST 2013, 20.85, %O2
Mon Dec  2 18:25:02 EST 2013, 20.74, %O2
Mon Dec  2 18:26:01 EST 2013, 20.85, %O2
Mon Dec  2 18:27:02 EST 2013, 20.79, %O2
Mon Dec  2 18:28:02 EST 2013, 20.84, %O2
Mon Dec  2 18:29:01 EST 2013, 20.87, %O2
Mon Dec  2 18:30:02 EST 2013, 20.87, %O2
Mon Dec  2 18:31:01 EST 2013, 20.87, %O2
Mon Dec  2 18:32:02 EST 2013, 20.85, %O2
Mon Dec  2 18:33:01 EST 2013, 20.89, %O2
Mon Dec  2 18:34:02 EST 2013, 20.9, %O2
Mon Dec  2 18:35:01 EST 2013, 20.91, %O2
Mon Dec  2 18:36:01 EST 2013, 20.91, %O2
Mon Dec  2 18:37:02 EST 2013, 20.91, %O2
Mon Dec  2 18:38:01 EST 2013, 20.91, %O2
Mon Dec  2 18:39:02 EST 2013, 20.91, %O2
Mon Dec  2 18:40:02 EST 2013, 20.9, %O2
Mon Dec  2 18:41:01 EST 2013, 20.92, %O2
Mon Dec  2 18:42:02 EST 2013, 20.89, %O2
Mon Dec  2 18:43:01 EST 2013, 20.92, %O2
Mon Dec  2 18:44:02 EST 2013, 20.9, %O2
Mon Dec  2 18:45:01 EST 2013, 20.89, %O2
Mon Dec  2 18:46:01 EST 2013, 20.89, %O2
Mon Dec  2 18:47:01 EST 2013, 20.91, %O2
Mon Dec  2 18:48:01 EST 2013, 20.87, %O2
Mon Dec  2 18:49:01 EST 2013, 20.9, %O2
Mon Dec  2 18:50:01 EST 2013, 20.91, %O2
Mon Dec  2 18:51:02 EST 2013, 20.91, %O2
Mon Dec  2 18:52:01 EST 2013, 20.89, %O2
Mon Dec  2 18:53:02 EST 2013, 20.87, %O2
Mon Dec  2 18:54:01 EST 2013, 20.88, %O2
Mon Dec  2 18:55:02 EST 2013, 20.89, %O2
Mon Dec  2 18:56:02 EST 2013, 20.91, %O2
Mon Dec  2 18:57:01 EST 2013, 20.89, %O2
Mon Dec  2 18:58:02 EST 2013, 20.89, %O2
Mon Dec  2 18:59:01 EST 2013, 20.88, %O2
Mon Dec  2 19:00:02 EST 2013, 20.89, %O2
Mon Dec  2 19:01:01 EST 2013, 20.89, %O2
Mon Dec  2 19:02:02 EST 2013, 20.88, %O2
Mon Dec  2 19:03:01 EST 2013, 20.9, %O2
Mon Dec  2 19:04:02 EST 2013, 20.91, %O2
Mon Dec  2 19:05:01 EST 2013, 20.88, %O2
Mon Dec  2 19:06:01 EST 2013, 20.88, %O2
Mon Dec  2 19:07:02 EST 2013, 20.88, %O2
Mon Dec  2 19:08:01 EST 2013, 20.88, %O2
Mon Dec  2 19:09:02 EST 2013, 20.88, %O2
Mon Dec  2 19:10:02 EST 2013, 20.9, %O2
Mon Dec  2 19:11:01 EST 2013, 20.89, %O2
Mon Dec  2 19:12:02 EST 2013, 20.89, %O2
Mon Dec  2 19:13:01 EST 2013, 20.89, %O2
Mon Dec  2 19:14:01 EST 2013, 20.9, %O2
Mon Dec  2 19:15:02 EST 2013, 20.88, %O2
Mon Dec  2 19:16:01 EST 2013, 20.9, %O2
Mon Dec  2 19:17:02 EST 2013, 20.87, %O2
Mon Dec  2 19:18:01 EST 2013, 20.89, %O2
Mon Dec  2 19:19:02 EST 2013, 20.89, %O2
Mon Dec  2 19:20:01 EST 2013, 20.89, %O2
Mon Dec  2 19:21:02 EST 2013, 20.89, %O2
Mon Dec  2 19:22:02 EST 2013, 20.89, %O2
Mon Dec  2 19:23:01 EST 2013, 20.89, %O2
Mon Dec  2 19:24:02 EST 2013, 20.88, %O2
Mon Dec  2 19:25:01 EST 2013, 20.85, %O2
Mon Dec  2 19:26:02 EST 2013, 20.87, %O2
Mon Dec  2 19:27:01 EST 2013, 20.88, %O2
Mon Dec  2 19:28:02 EST 2013, 20.87, %O2
Mon Dec  2 19:29:01 EST 2013, 20.88, %O2
Mon Dec  2 19:30:02 EST 2013, 20.89, %O2
Mon Dec  2 19:31:01 EST 2013, 20.86, %O2
Mon Dec  2 19:32:02 EST 2013, 20.87, %O2
Mon Dec  2 19:33:01 EST 2013, 20.88, %O2
Mon Dec  2 19:34:02 EST 2013, 20.87, %O2
Mon Dec  2 19:35:02 EST 2013, 20.86, %O2
Mon Dec  2 19:36:01 EST 2013, 20.84, %O2
Mon Dec  2 19:37:02 EST 2013, 20.87, %O2
Mon Dec  2 19:38:01 EST 2013, 20.86, %O2
Mon Dec  2 19:39:02 EST 2013, 20.87, %O2
Mon Dec  2 19:40:02 EST 2013, 20.87, %O2
Mon Dec  2 19:41:01 EST 2013, 20.87, %O2
Mon Dec  2 19:42:02 EST 2013, 20.87, %O2
Mon Dec  2 19:43:01 EST 2013, 20.84, %O2
Mon Dec  2 19:44:02 EST 2013, 20.87, %O2
Mon Dec  2 19:45:02 EST 2013, 20.85, %O2
Mon Dec  2 19:46:01 EST 2013, 20.85, %O2
Mon Dec  2 19:47:02 EST 2013, 20.85, %O2
Mon Dec  2 19:48:01 EST 2013, 20.85, %O2
Mon Dec  2 19:49:02 EST 2013, 20.84, %O2
Mon Dec  2 19:50:01 EST 2013, 20.85, %O2
Mon Dec  2 19:51:02 EST 2013, 20.84, %O2
Mon Dec  2 19:52:01 EST 2013, 20.85, %O2
Mon Dec  2 19:53:01 EST 2013, 20.85, %O2
Mon Dec  2 19:54:02 EST 2013, 20.86, %O2
Mon Dec  2 19:55:01 EST 2013, 20.87, %O2
Mon Dec  2 19:56:02 EST 2013, 20.86, %O2
Mon Dec  2 19:57:01 EST 2013, 20.85, %O2
Mon Dec  2 19:58:02 EST 2013, 20.86, %O2
Mon Dec  2 19:59:01 EST 2013, 20.83, %O2
Mon Dec  2 20:00:02 EST 2013, 20.84, %O2
Mon Dec  2 20:01:02 EST 2013, 20.85, %O2
Mon Dec  2 20:02:01 EST 2013, 20.87, %O2
Mon Dec  2 20:03:02 EST 2013, 20.84, %O2
Mon Dec  2 20:04:01 EST 2013, 20.89, %O2
Mon Dec  2 20:05:02 EST 2013, 20.9, %O2
Mon Dec  2 20:06:01 EST 2013, 20.91, %O2
Mon Dec  2 20:07:02 EST 2013, 20.9, %O2
Mon Dec  2 20:08:01 EST 2013, 20.89, %O2
Mon Dec  2 20:09:02 EST 2013, 20.9, %O2
Mon Dec  2 20:10:02 EST 2013, 20.91, %O2
Mon Dec  2 20:11:02 EST 2013, 20.91, %O2
Mon Dec  2 20:12:01 EST 2013, 20.91, %O2
Mon Dec  2 20:13:02 EST 2013, 20.89, %O2
Mon Dec  2 20:14:01 EST 2013, 20.9, %O2
Mon Dec  2 20:15:02 EST 2013, 20.89, %O2
Mon Dec  2 20:16:01 EST 2013, 20.89, %O2
Mon Dec  2 20:17:02 EST 2013, 20.89, %O2
Mon Dec  2 20:18:01 EST 2013, 20.87, %O2
Mon Dec  2 20:19:01 EST 2013, 20.87, %O2
Mon Dec  2 20:20:02 EST 2013, 20.89, %O2
Mon Dec  2 20:21:01 EST 2013, 20.89, %O2
Mon Dec  2 20:22:02 EST 2013, 20.87, %O2
Mon Dec  2 20:23:01 EST 2013, 20.89, %O2
Mon Dec  2 20:24:02 EST 2013, 20.89, %O2
Mon Dec  2 20:25:01 EST 2013, 20.88, %O2
Mon Dec  2 20:26:02 EST 2013, 20.89, %O2
Mon Dec  2 20:27:01 EST 2013, 20.88, %O2
Mon Dec  2 20:28:01 EST 2013, 20.87, %O2
Mon Dec  2 20:29:01 EST 2013, 20.87, %O2
Mon Dec  2 20:30:01 EST 2013, 20.86, %O2
Mon Dec  2 20:31:01 EST 2013, 20.87, %O2
Mon Dec  2 20:32:01 EST 2013, 20.85, %O2
Mon Dec  2 20:33:01 EST 2013, 20.87, %O2
Mon Dec  2 20:34:01 EST 2013, 20.88, %O2
Mon Dec  2 20:35:02 EST 2013, 20.87, %O2
Mon Dec  2 20:36:01 EST 2013, 20.86, %O2
Mon Dec  2 20:37:02 EST 2013, 20.85, %O2
Mon Dec  2 20:38:01 EST 2013, 20.85, %O2
Mon Dec  2 20:39:02 EST 2013, 20.87, %O2
Mon Dec  2 20:40:02 EST 2013, 20.86, %O2
Mon Dec  2 20:41:01 EST 2013, 20.85, %O2
Mon Dec  2 20:42:02 EST 2013, 20.87, %O2
Mon Dec  2 20:43:01 EST 2013, 20.85, %O2
Mon Dec  2 20:44:02 EST 2013, 20.87, %O2
Mon Dec  2 20:45:01 EST 2013, 20.86, %O2
Mon Dec  2 20:46:01 EST 2013, 20.87, %O2
Mon Dec  2 20:47:02 EST 2013, 20.87, %O2
Mon Dec  2 20:48:01 EST 2013, 20.85, %O2
Mon Dec  2 20:49:02 EST 2013, 20.83, %O2
Mon Dec  2 20:50:01 EST 2013, 20.86, %O2
Mon Dec  2 20:51:02 EST 2013, 20.85, %O2
Mon Dec  2 20:52:01 EST 2013, 20.85, %O2
Mon Dec  2 20:53:01 EST 2013, 20.84, %O2
Mon Dec  2 20:54:02 EST 2013, 20.85, %O2
Mon Dec  2 20:55:01 EST 2013, 20.85, %O2
Mon Dec  2 20:56:02 EST 2013, 20.85, %O2
Mon Dec  2 20:57:01 EST 2013, 20.85, %O2
Mon Dec  2 20:58:02 EST 2013, 20.83, %O2
Mon Dec  2 20:59:01 EST 2013, 20.85, %O2
Mon Dec  2 21:00:02 EST 2013, 20.85, %O2
Mon Dec  2 21:01:01 EST 2013, 20.85, %O2
Mon Dec  2 21:02:02 EST 2013, 20.85, %O2
Mon Dec  2 21:03:01 EST 2013, 20.82, %O2
Mon Dec  2 21:04:02 EST 2013, 20.82, %O2
Mon Dec  2 21:05:02 EST 2013, 20.82, %O2
Mon Dec  2 21:06:01 EST 2013, 20.85, %O2
Mon Dec  2 21:07:02 EST 2013, 20.85, %O2
Mon Dec  2 21:08:01 EST 2013, 20.84, %O2
